X,Y,ID,OBJECTID,TYPE,SOURCE,DATE_,CONTROL,LOCATION,COLOR,LADDER,Primary_St,Cross_Stre,CrossType,TOOLTIP
-118.303246356750407,34.098245923990383,3156,14201,1,1,2005-12-01T00:00:00.000Z,1,0,0,0,Kingsley Dr,Sunset Bl,White Controlled Crosswalk,White Controlled Crosswalk
-118.303068741326172,34.098122578303744,3157,14202,1,1,2005-12-01T00:00:00.000Z,1,90,0,0,Sunset Bl,Kingsley Dr,White Controlled Crosswalk,White Controlled Crosswalk
-118.30315604211701,34.097999224297105,3158,14203,1,1,2005-12-01T00:00:00.000Z,1,180,0,0,Kingsley Dr,Sunset Bl,White Controlled Crosswalk,White Controlled Crosswalk
-118.303354813016639,34.098121885669947,3159,14204,1,1,2005-12-01T00:00:00.000Z,1,270,0,0,Sunset Bl,Kingsley Dr,White Controlled Crosswalk,White Controlled Crosswalk
-118.300528114551796,34.09825763147871,3160,14205,1,1,2005-12-01T00:00:00.000Z,1,0,0,0,Normandie Av,Sunset Bl,White Controlled Crosswalk,White Controlled Crosswalk
-118.300427505794204,34.098129025549682,3161,14206,1,1,2005-12-01T00:00:00.000Z,1,90,0,0,Sunset Bl,Normandie Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.30052666563013,34.098000112158786,3162,14207,1,1,2005-12-01T00:00:00.000Z,1,180,0,0,Normandie Av,Sunset Bl,White Controlled Crosswalk,White Controlled Crosswalk
-118.300622408749248,34.098128461453641,3163,14208,1,1,2005-12-01T00:00:00.000Z,1,270,0,0,Sunset Bl,Normandie Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.298336849503485,34.098279408351566,3164,14209,1,1,2005-12-01T00:00:00.000Z,1,0,0,0,Alexandria Av,Sunset Bl,White Controlled Crosswalk,White Controlled Crosswalk
-118.298240075489275,34.098136364809605,3165,14210,1,1,2005-12-01T00:00:00.000Z,1,90,0,0,Sunset Bl,Alexandria Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.298335630932641,34.097991918791088,3166,14211,1,1,2005-12-01T00:00:00.000Z,1,180,0,0,Alexandria Av,Sunset Bl,White Controlled Crosswalk,White Controlled Crosswalk
-118.298426770331844,34.098135740672447,3167,14212,1,1,2005-12-01T00:00:00.000Z,1,270,0,0,Sunset Bl,Alexandria Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.296134016275616,34.098280744195804,3168,14213,1,1,2005-12-01T00:00:00.000Z,1,0,0,0,Edgemont St,Sunset Bl,White Controlled Crosswalk,White Controlled Crosswalk
-118.296042138470497,34.098143694718317,3169,14214,1,1,2005-12-01T00:00:00.000Z,1,90,0,0,Sunset Bl,Edgemont St,White Controlled Crosswalk,White Controlled Crosswalk
-118.296132525746472,34.098005512540325,3170,14215,1,1,2005-12-01T00:00:00.000Z,1,180,0,0,Edgemont St,Sunset Bl,White Controlled Crosswalk,White Controlled Crosswalk
-118.296241948082724,34.09814302920261,3171,14216,1,1,2005-12-01T00:00:00.000Z,1,270,0,0,Sunset Bl,Edgemont St,White Controlled Crosswalk,White Controlled Crosswalk
-118.29381964808438,34.098151078611139,3172,14217,1,1,2005-12-01T00:00:00.000Z,1,90,0,0,Sunset Bl,Ron Hubbard Way,White Controlled Crosswalk,White Controlled Crosswalk
-118.293940628323767,34.098012233180917,3173,14218,1,1,2005-12-01T00:00:00.000Z,1,180,0,0,Ron Hubbard Way,Sunset Bl,White Controlled Crosswalk,White Controlled Crosswalk
-118.294084964258673,34.098150199654512,3174,14219,1,1,2005-12-01T00:00:00.000Z,1,270,0,0,Sunset Bl,Ron Hubbard Way,White Controlled Crosswalk,White Controlled Crosswalk
-118.291770897807652,34.098302251072447,3175,14220,1,1,2005-12-01T00:00:00.000Z,1,0,0,0,Vermont Av,Sunset Bl,White Controlled Crosswalk,White Controlled Crosswalk
-118.291600424036616,34.098158245153243,3176,14221,1,1,2005-12-01T00:00:00.000Z,1,90,0,0,Sunset Bl,Vermont Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.291769981416977,34.098014765278599,3177,14222,1,1,2005-12-01T00:00:00.000Z,1,180,0,0,Vermont Av,Sunset Bl,White Controlled Crosswalk,White Controlled Crosswalk
-118.291937810153655,34.098157296130189,3178,14223,1,1,2005-12-01T00:00:00.000Z,1,270,0,0,Sunset Bl,Vermont Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.291762366548838,34.095678214377848,3179,14224,1,1,2005-12-01T00:00:00.000Z,1,0,0,0,Vermont Av,Fountain Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.291610993957605,34.095558308125547,3180,14225,1,1,2005-12-01T00:00:00.000Z,1,90,0,0,Fountain Av,Vermont Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.291761680655171,34.095467026574298,3181,14226,1,1,2005-12-01T00:00:00.000Z,1,180,0,0,Vermont Av,Fountain Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.291918725028026,34.095546840393645,3182,14227,1,1,2005-12-01T00:00:00.000Z,1,270,0,0,Fountain Av,Vermont Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.29394202036319,34.095547584999466,3183,14228,1,1,2005-12-01T00:00:00.000Z,1,0,0,0,Ron Hubbard Way,Fountain Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.293822457023126,34.095475846044508,3184,14229,1,1,2005-12-01T00:00:00.000Z,1,90,0,0,Fountain Av,Ron Hubbard Way,White Controlled Crosswalk,White Controlled Crosswalk
-118.294955384873802,34.095433586823823,3185,14230,1,1,2005-12-01T00:00:00.000Z,4,90,0,1,Fountain Av,Catalina St,White Uncontrolled Pedestrian Crosswalk,White Uncontrolled Pedestrian Crosswalk
-118.296127432360123,34.095469221730667,3186,14231,1,1,2005-12-01T00:00:00.000Z,1,0,0,0,Edgemont St,Fountain Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.296032087794302,34.095393401155803,3187,14232,1,1,2005-12-01T00:00:00.000Z,1,90,0,0,Fountain Av,Edgemont St,White Controlled Crosswalk,White Controlled Crosswalk
-118.296126873467813,34.095316596289223,3188,14233,1,1,2005-12-01T00:00:00.000Z,1,180,0,0,Edgemont St,Fountain Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.296221914662908,34.095386314155249,3189,14234,1,1,2005-12-01T00:00:00.000Z,1,270,0,0,Fountain Av,Edgemont St,White Controlled Crosswalk,White Controlled Crosswalk
-118.298328038156043,34.095386136711475,3190,14235,1,1,2005-12-01T00:00:00.000Z,1,0,0,0,Alexandria Av,Fountain Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.298290349004603,34.095309132470327,3191,14236,1,1,2005-12-01T00:00:00.000Z,1,90,0,0,Fountain Av,Alexandria Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.298415219066314,34.095223781625954,3192,14237,1,1,2005-12-01T00:00:00.000Z,1,180,0,0,Alexandria Av,Fountain Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.298454297937454,34.095303020901618,3193,14238,1,1,2005-12-01T00:00:00.000Z,1,270,0,0,Fountain Av,Alexandria Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.300511483247632,34.09530305969313,3194,14239,1,1,2005-12-01T00:00:00.000Z,1,0,0,0,Normandie Av,Fountain Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.300413953425021,34.095229939078187,3195,14240,1,1,2005-12-01T00:00:00.000Z,1,90,0,0,Fountain Av,Normandie Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.30051073216336,34.095145014714781,3196,14241,1,1,2005-12-01T00:00:00.000Z,1,180,0,0,Normandie Av,Fountain Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.300611066566532,34.095222681015159,3197,14242,1,1,2005-12-01T00:00:00.000Z,1,270,0,0,Fountain Av,Normandie Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.302586392424132,34.095150792513998,3198,14243,1,1,2010-02-04T00:00:00.000Z,4,270,0,1,Fountain Av,Kingsley Dr,White Uncontrolled Pedestrian Crosswalk,White Uncontrolled Pedestrian Crosswalk
-118.304563594145719,34.095078628976765,3199,14244,1,1,2005-12-01T00:00:00.000Z,4,90,0,1,Fountain Av,Hobart Blvd,White Uncontrolled Pedestrian Crosswalk,White Uncontrolled Pedestrian Crosswalk
-118.305614312933074,34.095122950234881,3200,14245,1,1,2005-12-01T00:00:00.000Z,1,0,0,0,Hobart Blvd,Fountain Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.305734973470351,34.095026209780158,3201,14246,1,1,2005-12-01T00:00:00.000Z,1,270,0,0,Fountain Av,Hobart Blvd,White Controlled Crosswalk,White Controlled Crosswalk
-118.307097235157585,34.094974966555917,3202,14247,1,1,2005-12-01T00:00:00.000Z,4,270,0,1,Fountain Av,Serrano Av,White Uncontrolled Pedestrian Crosswalk,White Uncontrolled Pedestrian Crosswalk
-118.2917553886398,34.093528463311351,3203,14248,1,1,2005-12-01T00:00:00.000Z,1,0,0,0,Vermont Av,Lexington Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.291606280452356,34.093450521556726,3204,14249,1,1,2005-12-01T00:00:00.000Z,1,90,0,0,Lexington Av,Vermont Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.291754851568513,34.093367687971302,3205,14250,1,1,2005-12-01T00:00:00.000Z,1,180,0,0,Vermont Av,Lexington Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.2919043429102,34.09344891740794,3206,14251,1,1,2005-12-01T00:00:00.000Z,1,270,0,0,Lexington Av,Vermont Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.29174717348242,34.090994758061079,3207,14252,1,1,2005-12-01T00:00:00.000Z,1,0,0,0,Vermont Av,Santa Monica Bl,White Controlled Crosswalk,White Controlled Crosswalk
-118.291585186025841,34.0908783483493,3208,14253,1,1,2005-12-01T00:00:00.000Z,1,90,0,0,Santa Monica Bl,Vermont Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.291746344902961,34.090738609402983,3209,14254,1,1,2005-12-01T00:00:00.000Z,1,180,0,0,Vermont Av,Santa Monica Bl,White Controlled Crosswalk,White Controlled Crosswalk
-118.291924211431052,34.090877373700458,3210,14255,1,1,2005-12-01T00:00:00.000Z,1,270,0,0,Santa Monica Bl,Vermont Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.296102184192691,34.090956914481659,3211,14256,1,1,2005-12-01T00:00:00.000Z,1,0,0,0,Edgemont St,Santa Monica Bl,White Controlled Crosswalk,White Controlled Crosswalk
-118.321940896035031,33.721975184964521,3212,14257,3,1,2005-12-01T00:00:00.000Z,2,315,1,0,35th St,Abalone Av,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.312771963816616,33.723050024502413,3213,14258,1,1,2005-12-01T00:00:00.000Z,1,45,0,0,Western Av,35th St,White Controlled Crosswalk,White Controlled Crosswalk
-118.295983923992011,34.090853413497214,3214,14259,1,1,2005-12-01T00:00:00.000Z,1,90,0,0,Santa Monica Bl,Edgemont St,White Controlled Crosswalk,White Controlled Crosswalk
-118.296073793267098,34.090737619509177,3215,14260,1,1,2005-12-01T00:00:00.000Z,1,180,0,0,Edgemont St,Santa Monica Bl,White Controlled Crosswalk,White Controlled Crosswalk
-118.296203382493758,34.090852140013027,3216,14261,1,1,2005-12-01T00:00:00.000Z,1,270,0,0,Santa Monica Bl,Edgemont St,White Controlled Crosswalk,White Controlled Crosswalk
-118.297880117277899,34.090742714996843,3217,14262,3,1,2005-12-01T00:00:00.000Z,1,180,1,0,Alexandria Av,Santa Monica Bl,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.29795073485235,34.090841979030834,3218,14263,3,1,2005-12-01T00:00:00.000Z,1,270,1,0,Santa Monica Bl,Alexandria Av,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.30049416070041,34.090936533490677,3219,14264,3,1,2005-12-01T00:00:00.000Z,1,0,1,0,Normandie Av,Santa Monica Bl,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.300396692246721,34.090827490255649,3220,14265,3,1,2005-12-01T00:00:00.000Z,1,90,1,0,Santa Monica Bl,Normandie Av,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.300493213254057,34.090719899307565,3221,14266,3,1,2005-12-01T00:00:00.000Z,1,180,1,0,Normandie Av,Santa Monica Bl,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.300594892889663,34.090826313935601,3222,14267,3,1,2005-12-01T00:00:00.000Z,1,270,1,0,Santa Monica Bl,Normandie Av,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.304618225697993,34.090905769080962,3223,14268,1,1,2005-12-01T00:00:00.000Z,1,0,0,0,Hobart Bl,Santa Monica Bl,White Controlled Crosswalk,White Controlled Crosswalk
-118.304521600651242,34.090803057598357,3224,14269,1,1,2005-12-01T00:00:00.000Z,1,90,0,0,Santa Monica Bl,Hobart Bl,White Controlled Crosswalk,White Controlled Crosswalk
-118.304713195609409,34.090801892974355,3225,14270,1,1,2005-12-01T00:00:00.000Z,1,270,0,0,Santa Monica Bl,Hobart Bl,White Controlled Crosswalk,White Controlled Crosswalk
-118.306069549020776,34.090902099358537,3226,14271,1,1,2005-12-01T00:00:00.000Z,1,0,0,0,Serrano Av,Santa Monica Bl,White Controlled Crosswalk,White Controlled Crosswalk
-118.305890642457982,34.090794732710272,3227,14272,1,1,2005-12-01T00:00:00.000Z,1,90,0,0,Santa Monica Bl,Serrano Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.305931234264193,34.090696710828148,3228,14273,1,1,2005-12-01T00:00:00.000Z,1,180,0,0,170 Frwy Off Ramp,Santa Monica Bl,White Controlled Crosswalk,White Controlled Crosswalk
-118.307070142576819,34.090894109743246,3229,14274,1,1,2005-12-01T00:00:00.000Z,1,0,0,0,Oxford Av,Santa Monica Bl,White Controlled Crosswalk,White Controlled Crosswalk
-118.306842122559289,34.090789076269623,3230,14275,1,1,2005-12-01T00:00:00.000Z,1,90,0,0,Santa Monica Bl,Oxford A,White Controlled Crosswalk,White Controlled Crosswalk
-118.306892508144031,34.09068609780244,3231,14276,1,1,2005-12-01T00:00:00.000Z,1,180,0,0,170 Frwy On Ramp,Santa Monica Bl,White Controlled Crosswalk,White Controlled Crosswalk
-118.29497303117067,34.087954387680476,3232,14278,1,1,2010-01-15T00:00:00.000Z,4,180,0,1,Heliotrope Dr,Lily Crest Ave,White Uncontrolled Pedestrian Crosswalk,White Uncontrolled Pedestrian Crosswalk
-118.291739851008543,34.088812171669311,3233,14279,1,1,2005-12-01T00:00:00.000Z,1,0,0,0,Vermont Av,Lockwood Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.291579688733776,34.08873445494504,3234,14280,1,1,2005-12-01T00:00:00.000Z,1,90,0,0,Lockwood Av,Vermont Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.291739321585524,34.088651397239907,3235,14281,1,1,2005-12-01T00:00:00.000Z,1,180,0,0,Vermont Av,Lockwood Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.291732923093093,34.086746625053486,3236,14282,1,1,2005-12-01T00:00:00.000Z,1,0,0,0,Vermont Av,Normal Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.291580679759633,34.086674716729433,3237,14283,1,1,2005-12-01T00:00:00.000Z,1,90,0,0,Normal Av,Vermont Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.291732430553267,34.086603561152842,3238,14284,1,1,2005-12-01T00:00:00.000Z,1,180,0,0,Vermont Av,Normal Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.291729957308164,34.085906644668519,3239,14285,1,1,2005-12-01T00:00:00.000Z,1,0,0,0,Vermont Av,Monroe St,White Controlled Crosswalk,White Controlled Crosswalk
-118.291577146320932,34.085657489226868,3240,14286,1,1,2005-12-01T00:00:00.000Z,1,90,0,0,Monroe St,Vermont Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.291728984969168,34.085587819166321,3241,14287,1,1,2005-12-01T00:00:00.000Z,1,180,0,0,Vermont Av,Monroe St,White Controlled Crosswalk,White Controlled Crosswalk
-118.291882348269013,34.085837108311537,3242,14288,1,1,2005-12-01T00:00:00.000Z,1,270,0,0,Monroe St,Vermont Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.304543623481834,34.083538007874772,3243,14290,1,1,2005-12-01T00:00:00.000Z,1,90,0,0,Melrose Av,Harvard Bl,White Controlled Crosswalk,White Controlled Crosswalk
-118.304614184899407,34.083440175052054,3244,14291,1,1,2005-12-01T00:00:00.000Z,1,180,0,0,Harvard Bl,Melrose Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.304692607273523,34.083537230127483,3245,14292,1,1,2005-12-01T00:00:00.000Z,1,270,0,0,Melrose Av,Harvard Bl,White Controlled Crosswalk,White Controlled Crosswalk
-118.301621910714189,34.083645248411976,3246,14293,1,1,2005-12-01T00:00:00.000Z,1,0,0,0,Ardmore Av,Melrose Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.301557168206372,34.083553703433665,3247,14294,1,1,2005-12-01T00:00:00.000Z,1,90,0,0,Melrose Av,Ardmore Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.301687810482278,34.08346523170804,3248,14295,1,1,2005-12-01T00:00:00.000Z,1,180,0,0,Ardmore Av,Melrose Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.30177654291073,34.083552545300591,3249,14296,1,1,2005-12-01T00:00:00.000Z,1,270,0,0,Melrose Av,Ardmore Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.300459008496276,34.08365359690108,3250,14297,1,1,2005-12-01T00:00:00.000Z,1,0,0,0,Normandie Av,Melrose Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.300367025864034,34.083559984204172,3251,14298,1,1,2005-12-01T00:00:00.000Z,1,90,0,0,Melrose Av,Normandie Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.300457983351606,34.083447859794887,3252,14299,1,1,2005-12-01T00:00:00.000Z,1,180,0,0,Normandie Av,Melrose Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.300583143577143,34.083558828222387,3253,14300,1,1,2005-12-01T00:00:00.000Z,1,270,0,0,Melrose Av,Normandie Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.297854748399047,34.083665494684247,3254,14301,1,1,2005-12-01T00:00:00.000Z,1,0,0,0,Alexandria Av,Melrose Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.297730925858659,34.083574123064707,3255,14302,1,1,2005-12-01T00:00:00.000Z,1,90,0,0,Melrose Av,Alexandria Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.297802683992842,34.083488497139825,3256,14303,1,1,2005-12-01T00:00:00.000Z,1,180,0,0,170 Frwy Off Ramp,Melrose Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.294958574838873,34.083720288897119,3257,14304,1,1,2005-12-01T00:00:00.000Z,1,0,0,0,Heliotrope Dr,Melrose Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.294832217249962,34.083589414449698,3258,14305,1,1,2005-12-01T00:00:00.000Z,1,90,0,0,Melrose Av,Heliotrope Dr,White Controlled Crosswalk,White Controlled Crosswalk
-118.295325680883337,34.083493214668323,3259,14306,1,1,2005-12-01T00:00:00.000Z,1,180,0,0,Heliotrope Dr,Melrose Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.295429922201109,34.083586267504884,3260,14307,1,1,2005-12-01T00:00:00.000Z,1,270,0,0,Melrose Av,Heliotrope Dr,White Controlled Crosswalk,White Controlled Crosswalk
-118.291722296468777,34.083695444872873,3261,14308,1,1,2005-12-01T00:00:00.000Z,1,0,0,0,Vermont Av,Melrose Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.291572318772168,34.083615420002374,3262,14309,1,1,2005-12-01T00:00:00.000Z,1,90,0,0,Melrose Av,Vermont Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.291721636310783,34.083507421072959,3263,14310,1,1,2005-12-01T00:00:00.000Z,1,180,0,0,Vermont Av,Melrose Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.29186543343107,34.083614712210291,3264,14311,1,1,2005-12-01T00:00:00.000Z,1,270,0,0,Melrose Av,Vermont Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.29171609502616,34.081856890118779,3265,14312,1,1,2005-12-01T00:00:00.000Z,1,0,0,0,Vermont Av,Clinton St,White Controlled Crosswalk,White Controlled Crosswalk
-118.291564272156805,34.08177902617286,3266,14313,1,1,2005-12-01T00:00:00.000Z,1,90,0,0,Clinton St,Vermont Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.291715561776144,34.081697477956567,3267,14314,1,1,2005-12-01T00:00:00.000Z,1,180,0,0,Vermont Av,Clinton St,White Controlled Crosswalk,White Controlled Crosswalk
-118.291863935263507,34.081778261995147,3268,14315,1,1,2005-12-01T00:00:00.000Z,1,270,0,0,Clinton St,Vermont Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.291851565908573,34.081048185948731,3269,14316,1,1,2005-12-01T00:00:00.000Z,1,270,0,0,170 Frwy Off Ramp,Vermont Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.291712103616305,34.080668383598571,3270,14317,1,1,2005-12-01T00:00:00.000Z,1,0,0,0,Vermont Av,170 Frwy Off Ramp,White Controlled Crosswalk,White Controlled Crosswalk
-118.291569910100065,34.080576075505611,3271,14318,1,1,2005-12-01T00:00:00.000Z,1,90,0,0,170 Frwy Off Ramp,Vermont Av,White Controlled Crosswalk,White Controlled Crosswalk
